mouse_id	sample_id	human_source	cage_id	ear_tag	mouse_sex	mouse_DOB	mouse_age_d	mouse_age_wk	day	cdiff_strain	date	sample_type	cdiff_cfu	nextDayCFU_colon	nextDayCFU_any	weight_grams	percent_weightLoss	last_day_by_mouse	Early_Euth	log_cfu
CON2_2328	CON2-2328-D8	DA00369	CON2	2328	f	2012-05-18	68	9.71	8	458	2012-07-25	stool	10000	5.1e+07	5.1e+07	19.5	97.99	10	FALSE	4.00004342727686
CON2_2376	CON2-2376-D0	DA00369	CON2	2376	f	2012-05-18	60	8.57	0	458	2012-07-17	stool	0	NA	NA	21.8	100	10	FALSE	0
CON2_2376	CON2-2376-D2	DA00369	CON2	2376	f	2012-05-18	62	8.86	2	458	2012-07-19	stool	0	1200000	1200000	22.1	101.376	10	FALSE	0
CON2_2376	CON2-2376-D3	DA00369	CON2	2376	f	2012-05-18	63	9	3	458	2012-07-20	stool	1200000	0	0	20.4	93.578	10	FALSE	6.07918160795954
CON2_2376	CON2-2376-D4	DA00369	CON2	2376	f	2012-05-18	64	9.14	4	458	2012-07-21	stool	0	0	0	20	91.743	10	FALSE	0
CON2_2376	CON2-2376-D5	DA00369	CON2	2376	f	2012-05-18	65	9.29	5	458	2012-07-22	stool	0	1000	1000	20.5	94.037	10	FALSE	0
CON2_2376	CON2-2376-D6	DA00369	CON2	2376	f	2012-05-18	66	9.43	6	458	2012-07-23	stool	1000	NA	NA	20	91.743	10	FALSE	3.00043407747932
CON2_2376	CON2-2376-D8	DA00369	CON2	2376	f	2012-05-18	68	9.71	8	458	2012-07-25	stool	2e+06	2.2e+08	2.2e+08	21	96.33	10	FALSE	6.30103021281117
CON2_NT	CON2-NT-D0	DA00369	CON2	NT	f	2012-06-01	46	6.57	0	458	2012-07-17	stool	0	0	0	20	100	10	FALSE	0
CON2_NT	CON2-NT-D1	DA00369	CON2	NT	f	2012-06-01	47	6.71	1	458	2012-07-18	stool	0	0	0	20	100	10	FALSE	0
CON2_NT	CON2-NT-D10	DA00369	CON2	NT	f	2012-06-01	56	8	10	458	2012-07-27	stool	1500000	NA	NA	17.7	88.5	10	FALSE	6.17609154858524
CON2_NT	CON2-NT-D2	DA00369	CON2	NT	f	2012-06-01	48	6.86	2	458	2012-07-19	stool	0	6e+05	6e+05	21.3	106.5	10	FALSE	0
CON2_NT	CON2-NT-D3	DA00369	CON2	NT	f	2012-06-01	49	7	3	458	2012-07-20	stool	6e+05	0	0	20	100	10	FALSE	5.77815197420718
CON2_NT	CON2-NT-D4	DA00369	CON2	NT	f	2012-06-01	50	7.14	4	458	2012-07-21	stool	0	0	0	18	90	10	FALSE	0
CON2_NT	CON2-NT-D5	DA00369	CON2	NT	f	2012-06-01	51	7.29	5	458	2012-07-22	stool	0	0	0	19	95	10	FALSE	0
CON2_NT	CON2-NT-D6	DA00369	CON2	NT	f	2012-06-01	52	7.43	6	458	2012-07-23	stool	0	1e+05	1e+05	20.2	101	10	FALSE	0
CON2_NT	CON2-NT-D7	DA00369	CON2	NT	f	2012-06-01	53	7.57	7	458	2012-07-24	stool	1e+05	NA	NA	19.1	95.5	10	FALSE	5.0000043429231
CON2_NT	CON2-NT-D9	DA00369	CON2	NT	f	2012-06-01	55	7.86	9	458	2012-07-26	stool	6500000	1500000	1500000	19.8	99	10	FALSE	6.81291342345739
CON3_2742	CON3-2742-D0	DA00430	CON3	2742	f	2012-06-01	46	6.57	0	299	2012-07-17	stool	0	0	0	18.3	100	10	FALSE	0
CON3_2742	CON3-2742-D1	DA00430	CON3	2742	f	2012-06-01	47	6.71	1	299	2012-07-18	stool	0	0	0	17.5	95.6284153005464	10	FALSE	0
CON3_2742	CON3-2742-D10	DA00430	CON3	2742	f	2012-06-01	56	8	10	299	2012-07-27	stool	40500000	NA	NA	19	103.825136612022	10	FALSE	7.60745503393799
CON3_2742	CON3-2742-D2	DA00430	CON3	2742	f	2012-06-01	48	6.86	2	299	2012-07-19	stool	0	110000	110000	17.9	97.8142076502732	10	FALSE	0
CON3_2742	CON3-2742-D3	DA00430	CON3	2742	f	2012-06-01	49	7	3	299	2012-07-20	stool	110000	120000	120000	18	98.3606557377049	10	FALSE	5.04139663327193
CON3_2742	CON3-2742-D4	DA00430	CON3	2742	f	2012-06-01	50	7.14	4	299	2012-07-21	stool	120000	170000	170000	18	98.3606557377049	10	FALSE	5.07918486515323
CON3_2742	CON3-2742-D5	DA00430	CON3	2742	f	2012-06-01	51	7.29	5	299	2012-07-22	stool	170000	8300000	8300000	17	92.896174863388	10	FALSE	5.23045147604418
CON3_2742	CON3-2742-D6	DA00430	CON3	2742	f	2012-06-01	52	7.43	6	299	2012-07-23	stool	8300000	390000	390000	20	109.289617486339	10	FALSE	6.91907814470071
CON3_2742	CON3-2742-D7	DA00430	CON3	2742	f	2012-06-01	53	7.57	7	299	2012-07-24	stool	390000	19500000	19500000	18.2	99.4535519125683	10	FALSE	5.59106572060067
CON3_2742	CON3-2742-D8	DA00430	CON3	2742	f	2012-06-01	54	7.71	8	299	2012-07-25	stool	19500000	5e+06	5e+06	18.3	100	10	FALSE	7.29003463363403
CON3_2742	CON3-2742-D9	DA00430	CON3	2742	f	2012-06-01	55	7.86	9	299	2012-07-26	stool	5e+06	40500000	40500000	19	103.825136612022	10	FALSE	6.69897009119491
CON3_NT	CON3-NT-D0	DA00430	CON3	NT	f	2012-06-01	46	6.57	0	299	2012-07-17	stool	0	0	0	21.5	100	10	FALSE	0
CON3_NT	CON3-NT-D1	DA00430	CON3	NT	f	2012-06-01	47	6.71	1	299	2012-07-18	stool	0	0	0	20	93.0232558139535	10	FALSE	0
CON3_NT	CON3-NT-D10	DA00430	CON3	NT	f	2012-06-01	56	8	10	299	2012-07-27	stool	8600000	NA	NA	21.2	98.6046511627907	10	FALSE	6.93449850174292
CON3_NT	CON3-NT-D2	DA00430	CON3	NT	f	2012-06-01	48	6.86	2	299	2012-07-19	stool	0	30000	30000	20.5	95.3488372093023	10	FALSE	0
CON3_NT	CON3-NT-D3	DA00430	CON3	NT	f	2012-06-01	49	7	3	299	2012-07-20	stool	30000	17000	17000	19.1	88.8372093023256	10	FALSE	4.47713573096112
CON3_NT	CON3-NT-D6	DA00430	CON3	NT	f	2012-06-01	52	7.43	6	299	2012-07-23	stool	750000	3e+05	3e+05	21.5	100	10	FALSE	5.87506184245062
CON3_NT	CON3-NT-D7	DA00430	CON3	NT	f	2012-06-01	53	7.57	7	299	2012-07-24	stool	3e+05	NA	NA	21.5	100	10	FALSE	5.47712270236552
CON3_NT	CON3-NT-D9	DA00430	CON3	NT	f	2012-06-01	55	7.86	9	299	2012-07-26	stool	8e+07	8600000	8600000	20.3	94.4186046511628	10	FALSE	7.90308999242062
CON3_TAIL	CON3-TAIL-D0	DA00430	CON3	TAIL	f	2012-06-01	46	6.57	0	299	2012-07-17	stool	0	0	0	20.2	100	10	FALSE	0
CON3_TAIL	CON3-TAIL-D1	DA00430	CON3	TAIL	f	2012-06-01	47	6.71	1	299	2012-07-18	stool	0	0	0	20	99.009900990099	10	FALSE	0
CON3_TAIL	CON3-TAIL-D10	DA00430	CON3	TAIL	f	2012-06-01	56	8	10	299	2012-07-27	stool	3040000	NA	NA	20	99.009900990099	10	FALSE	6.48287372646876
CON3_TAIL	CON3-TAIL-D2	DA00430	CON3	TAIL	f	2012-06-01	48	6.86	2	299	2012-07-19	stool	0	0	0	19.5	96.5346534653465	10	FALSE	0
CON3_TAIL	CON3-TAIL-D3	DA00430	CON3	TAIL	f	2012-06-01	49	7	3	299	2012-07-20	stool	0	60000	60000	19.5	96.5346534653465	10	FALSE	0
CON3_TAIL	CON3-TAIL-D4	DA00430	CON3	TAIL	f	2012-06-01	50	7.14	4	299	2012-07-21	stool	60000	6e+05	6e+05	20	99.009900990099	10	FALSE	4.77815848856469
CON3_TAIL	CON3-TAIL-D5	DA00430	CON3	TAIL	f	2012-06-01	51	7.29	5	299	2012-07-22	stool	6e+05	1e+05	1e+05	19	94.059405940594	10	FALSE	5.77815197420718
CON3_TAIL	CON3-TAIL-D6	DA00430	CON3	TAIL	f	2012-06-01	52	7.43	6	299	2012-07-23	stool	1e+05	970000	970000	20	99.009900990099	10	FALSE	5.0000043429231
CON3_TAIL	CON3-TAIL-D7	DA00430	CON3	TAIL	f	2012-06-01	53	7.57	7	299	2012-07-24	stool	970000	25800000	25800000	19.5	96.5346534653465	10	FALSE	5.98677218199228
CON3_TAIL	CON3-TAIL-D8	DA00430	CON3	TAIL	f	2012-06-01	54	7.71	8	299	2012-07-25	stool	25800000	9.2e+07	9.2e+07	20.4	100.990099009901	10	FALSE	7.41161972279635
CON3_TAIL	CON3-TAIL-D9	DA00430	CON3	TAIL	f	2012-06-01	55	7.86	9	299	2012-07-26	stool	9.2e+07	3040000	3040000	19.5	96.5346534653465	10	FALSE	7.96378783206615
CONA_2953	CONA-2953-D0	DA00431	CONA	2953	m	2012-02-24	95	13.57	0	431	2012-05-29	stool	0	3.2e+07	3.2e+07	28.5	100	1	TRUE	0
CONA_2953	CONA-2953-D1	DA00431	CONA	2953	m	2012-02-24	96	13.71	1	431	2012-05-30	stool	3.2e+07	NA	13200000	26	91.2280701754386	1	TRUE	7.50514999189161
CONA_2955	CONA-2955-D0	DA00431	CONA	2955	m	2012-02-24	95	13.57	0	431	2012-05-29	stool	0	1.4e+07	1.4e+07	28.6	100	1	TRUE	0
CONA_2955	CONA-2955-D1	DA00431	CONA	2955	m	2012-02-24	96	13.71	1	431	2012-05-30	stool	1.4e+07	NA	102500000	24.6	86.013986013986	1	TRUE	7.14612806669927
CONA_NT	CONA-NT-D0	DA00431	CONA	NT	m	2012-02-27	92	13.14	0	431	2012-05-29	stool	0	1.9e+07	1.9e+07	29.5	100	1	TRUE	0
CONA_NT	CONA-NT-D1	DA00431	CONA	NT	m	2012-02-27	93	13.29	1	431	2012-05-30	stool	1.9e+07	NA	2.6e+07	25	84.7457627118644	1	TRUE	7.27875362381043
D_507	D-507-D0	DA00581	D	507	m	2013-12-26	68	9.71	0	431	2014-03-04	stool	0	320000	320000	24.7	100	10	FALSE	0
D_507	D-507-D1	DA00581	D	507	m	2013-12-26	69	9.86	1	431	2014-03-05	stool	320000	10000	10000	25.1	101.619433198381	10	FALSE	5.50515133548804
D_507	D-507-D10	DA00581	D	507	m	2013-12-26	78	11.14	10	431	2014-03-14	stool	1e+05	NA	NA	26.8	108.502024291498	10	FALSE	5.0000043429231
D_507	D-507-D2	DA00581	D	507	m	2013-12-26	70	10	2	431	2014-03-06	stool	10000	1030000	1030000	26.3	106.477732793522	10	FALSE	4.00004342727686
D_507	D-507-D3	DA00581	D	507	m	2013-12-26	71	10.14	3	431	2014-03-07	stool	1030000	320000	320000	26	105.263157894737	10	FALSE	6.0128376463501
D_507	D-507-D4	DA00581	D	507	m	2013-12-26	72	10.29	4	431	2014-03-08	stool	320000	160000	160000	26.9	108.906882591093	10	FALSE	5.50515133548804
D_507	D-507-D5	DA00581	D	507	m	2013-12-26	73	10.43	5	431	2014-03-09	stool	160000	25000	25000	26	105.263157894737	10	FALSE	5.20412269698795
D_507	D-507-D6	DA00581	D	507	m	2013-12-26	74	10.57	6	431	2014-03-10	stool	25000	128000	128000	26	105.263157894737	10	FALSE	4.39795738010389
D_507	D-507-D7	DA00581	D	507	m	2013-12-26	75	10.71	7	431	2014-03-11	stool	128000	178000	178000	27.5	111.336032388664	10	FALSE	5.10721336256025
D_507	D-507-D8	DA00581	D	507	m	2013-12-26	76	10.86	8	431	2014-03-12	stool	178000	110000	110000	26.5	107.287449392713	10	FALSE	5.25042244215868
D_507	D-507-D9	DA00581	D	507	m	2013-12-26	77	11	9	431	2014-03-13	stool	110000	1e+05	1e+05	26.3	106.477732793522	10	FALSE	5.04139663327193
D_527	D-527-D0	DA00581	D	527	m	2013-12-26	68	9.71	0	431	2014-03-04	stool	0	860000	860000	24.3	100	10	FALSE	0
D_527	D-527-D1	DA00581	D	527	m	2013-12-26	69	9.86	1	431	2014-03-05	stool	860000	1e+05	1e+05	22.7	93.4156378600823	10	FALSE	5.93449895623686
D_527	D-527-D10	DA00581	D	527	m	2013-12-26	78	11.14	10	431	2014-03-14	stool	185000	NA	NA	24.4	100.411522633745	10	FALSE	5.26717407593441
D_527	D-527-D2	DA00581	D	527	m	2013-12-26	70	10	2	431	2014-03-06	stool	1e+05	270000	270000	25	102.880658436214	10	FALSE	5.0000043429231
D_527	D-527-D3	DA00581	D	527	m	2013-12-26	71	10.14	3	431	2014-03-07	stool	270000	370000	370000	24.4	100.411522633745	10	FALSE	5.43136537265409
D_527	D-527-D4	DA00581	D	527	m	2013-12-26	72	10.29	4	431	2014-03-08	stool	370000	320000	320000	24.8	102.057613168724	10	FALSE	5.56820289783428
D_527	D-527-D5	DA00581	D	527	m	2013-12-26	73	10.43	5	431	2014-03-09	stool	320000	101000	101000	24.5	100.82304526749	10	FALSE	5.50515133548804
D_527	D-527-D6	DA00581	D	527	m	2013-12-26	74	10.57	6	431	2014-03-10	stool	101000	168000	168000	24.5	100.82304526749	10	FALSE	5.00432567370672
D_527	D-527-D7	DA00581	D	527	m	2013-12-26	75	10.71	7	431	2014-03-11	stool	168000	202000	202000	25.3	104.115226337449	10	FALSE	5.22531186680437
D_527	D-527-D8	DA00581	D	527	m	2013-12-26	76	10.86	8	431	2014-03-12	stool	202000	105000	105000	24.1	99.1769547325103	10	FALSE	5.30535351941398
D_527	D-527-D9	DA00581	D	527	m	2013-12-26	77	11	9	431	2014-03-13	stool	105000	185000	185000	24.4	100.411522633745	10	FALSE	5.02119343518816
D_540	D-540-D0	DA00581	D	540	m	2013-12-26	68	9.71	0	431	2014-03-04	stool	0	680000	680000	25.3	100	10	FALSE	0
D_540	D-540-D1	DA00581	D	540	m	2013-12-26	69	9.86	1	431	2014-03-05	stool	680000	70000	70000	23.1	91.3043478260869	10	FALSE	5.83250955137412
D_540	D-540-D10	DA00581	D	540	m	2013-12-26	78	11.14	10	431	2014-03-14	stool	850000	NA	NA	24.8	98.0237154150198	10	FALSE	5.92941943664868
D_540	D-540-D2	DA00581	D	540	m	2013-12-26	70	10	2	431	2014-03-06	stool	70000	3300000	3300000	24.4	96.4426877470356	10	FALSE	4.84510424417683
D_540	D-540-D3	DA00581	D	540	m	2013-12-26	71	10.14	3	431	2014-03-07	stool	3300000	960000	960000	24.4	96.4426877470356	10	FALSE	6.51851407148226
D_540	D-540-D4	DA00581	D	540	m	2013-12-26	72	10.29	4	431	2014-03-08	stool	960000	710000	710000	24.6	97.2332015810277	10	FALSE	5.98227168542942
D_540	D-540-D5	DA00581	D	540	m	2013-12-26	73	10.43	5	431	2014-03-09	stool	710000	4e+05	4e+05	25	98.8142292490119	10	FALSE	5.85125896040101
D_540	D-540-D6	DA00581	D	540	m	2013-12-26	74	10.57	6	431	2014-03-10	stool	4e+05	483000	483000	25	98.8142292490119	10	FALSE	5.60206107706281
D_540	D-540-D7	DA00581	D	540	m	2013-12-26	75	10.71	7	431	2014-03-11	stool	483000	760000	760000	26	102.766798418972	10	FALSE	5.683948029911
D_540	D-540-D8	DA00581	D	540	m	2013-12-26	76	10.86	8	431	2014-03-12	stool	760000	840000	840000	24.8	98.0237154150198	10	FALSE	5.88081416372052
D_540	D-540-D9	DA00581	D	540	m	2013-12-26	77	11	9	431	2014-03-13	stool	840000	850000	850000	25.1	99.2094861660079	10	FALSE	5.92427980307881
IN1_2026	IN1-2026-D0	DA00884	IN1	2026	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	3000	3000	16.5	100	2	TRUE	NA
IN1_2026	IN1-2026-D1	DA00884	IN1	2026	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	3000	NA	NA	16.5	100	2	TRUE	3.47726599542485
IN1_2054	IN1-2054-D0	DA00884	IN1	2054	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	25400000	25400000	20.9	100	2	TRUE	NA
IN1_2054	IN1-2054-D1	DA00884	IN1	2054	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	25400000	NA	NA	20.2	96.6507177033493	2	TRUE	7.40483373371815
IN1_2084	IN1-2084-D0	DA00884	IN1	2084	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	3.6e+08	3.6e+08	16.6	100	2	TRUE	NA
IN1_2084	IN1-2084-D1	DA00884	IN1	2084	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	3.6e+08	NA	NA	17.5	105.421686746988	2	TRUE	8.55630250197366
IN2_2613	IN2-2613-D0	DA01134	IN2	2613	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	1e+05	1e+05	18	100	10	FALSE	NA
IN2_2613	IN2-2613-D1	DA01134	IN2	2613	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	1e+05	2300000	2300000	17.6	97.7777777777778	10	FALSE	5.0000043429231
IN2_2613	IN2-2613-D10	DA01134	IN2	2613	f	2012-05-18	56	8	10	431	2012-07-13	stool	1.12e+08	NA	NA	16.7	92.7777777777778	10	FALSE	8.04921802654781
IN2_2613	IN2-2613-D2	DA01134	IN2	2613	f	2012-05-18	48	6.86	2	431	2012-07-05	stool	2300000	17900000	17900000	18	100	10	FALSE	6.36172802484124
IN2_2613	IN2-2613-D3	DA01134	IN2	2613	f	2012-05-18	49	7	3	431	2012-07-06	stool	17900000	1.33e+08	1.33e+08	19.5	108.333333333333	10	FALSE	7.25285305524215
IN2_2613	IN2-2613-D4	DA01134	IN2	2613	f	2012-05-18	50	7.14	4	431	2012-07-07	stool	1.33e+08	1200000	1200000	16.5	91.6666666666667	10	FALSE	8.12385164423246
IN2_2613	IN2-2613-D5	DA01134	IN2	2613	f	2012-05-18	51	7.29	5	431	2012-07-08	stool	1200000	1.4e+07	1.4e+07	16.5	91.6666666666667	10	FALSE	6.07918160795954
IN2_2613	IN2-2613-D6	DA01134	IN2	2613	f	2012-05-18	52	7.43	6	431	2012-07-09	stool	1.4e+07	2.35e+08	2.35e+08	16.8	93.3333333333333	10	FALSE	7.14612806669927
IN2_2613	IN2-2613-D7	DA01134	IN2	2613	f	2012-05-18	53	7.57	7	431	2012-07-10	stool	2.35e+08	245500000	245500000	16.9	93.8888888888888	10	FALSE	8.3710678641198
IN2_2613	IN2-2613-D8	DA01134	IN2	2613	f	2012-05-18	54	7.71	8	431	2012-07-11	stool	245500000	2.01e+08	2.01e+08	16.7	92.7777777777778	10	FALSE	8.39005149822801
IN2_2613	IN2-2613-D9	DA01134	IN2	2613	f	2012-05-18	55	7.86	9	431	2012-07-12	stool	2.01e+08	1.12e+08	1.12e+08	16.5	91.6666666666667	10	FALSE	8.30319605958116
IN2_2629	IN2-2629-D0	DA01134	IN2	2629	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	10000	10000	16.5	100	10	FALSE	NA
IN2_2629	IN2-2629-D1	DA01134	IN2	2629	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	10000	8700	8700	17.5	106.060606060606	10	FALSE	4.00004342727686
IN2_2629	IN2-2629-D10	DA01134	IN2	2629	f	2012-05-18	56	8	10	431	2012-07-13	stool	4.5e+08	NA	NA	16.6	100.606060606061	10	FALSE	8.65321251474044
IN2_2629	IN2-2629-D2	DA01134	IN2	2629	f	2012-05-18	48	6.86	2	431	2012-07-05	stool	8700	36200000	36200000	17.6	106.666666666667	10	FALSE	3.9395691686559
IN2_2629	IN2-2629-D3	DA01134	IN2	2629	f	2012-05-18	49	7	3	431	2012-07-06	stool	36200000	1.76e+08	1.76e+08	19.3	116.969696969697	10	FALSE	7.55870858253025
IN2_2629	IN2-2629-D4	DA01134	IN2	2629	f	2012-05-18	50	7.14	4	431	2012-07-07	stool	1.76e+08	1.6e+08	1.6e+08	16.5	100	10	FALSE	8.24551267028173
IN2_2629	IN2-2629-D5	DA01134	IN2	2629	f	2012-05-18	51	7.29	5	431	2012-07-08	stool	1.6e+08	19450000	19450000	16	96.969696969697	10	FALSE	8.20411998537027
IN2_2629	IN2-2629-D6	DA01134	IN2	2629	f	2012-05-18	52	7.43	6	431	2012-07-09	stool	19450000	1.89e+08	1.89e+08	16.5	100	10	FALSE	7.28891962799049
IN2_2629	IN2-2629-D7	DA01134	IN2	2629	f	2012-05-18	53	7.57	7	431	2012-07-10	stool	1.89e+08	55250000	55250000	16.4	99.3939393939394	10	FALSE	8.2764618064711
IN2_2629	IN2-2629-D8	DA01134	IN2	2629	f	2012-05-18	54	7.71	8	431	2012-07-11	stool	55250000	1.74e+08	1.74e+08	16	96.969696969697	10	FALSE	7.74233229021768
IN2_2629	IN2-2629-D9	DA01134	IN2	2629	f	2012-05-18	55	7.86	9	431	2012-07-12	stool	1.74e+08	4.5e+08	4.5e+08	16.5	100	10	FALSE	8.24054925077854
IN2_2673	IN2-2673-D0	DA01134	IN2	2673	f	2012-05-18	46	6.57	0	431	2012-07-03	stool	NA	1e+05	1e+05	16.5	100	10	FALSE	NA
IN2_2673	IN2-2673-D1	DA01134	IN2	2673	f	2012-05-18	47	6.71	1	431	2012-07-04	stool	1e+05	10500000	10500000	19	115.151515151515	10	FALSE	5.0000043429231
IN2_2673	IN2-2673-D10	DA01134	IN2	2673	f	2012-05-18	56	8	10	431	2012-07-13	stool	2.45e+09	NA	NA	16.6	100.606060606061	10	FALSE	9.3891660845418
IN2_2673	IN2-2673-D2	DA01134	IN2	2673	f	2012-05-18	48	6.86	2	431	2012-07-05	stool	10500000	19600000	19600000	17.6	106.666666666667	10	FALSE	7.02118934043132
IN2_2673	IN2-2673-D3	DA01134	IN2	2673	f	2012-05-18	49	7	3	431	2012-07-06	stool	19600000	1.39e+09	1.39e+09	18.6	112.727272727273	10	FALSE	7.29225609351436
IN2_2673	IN2-2673-D4	DA01134	IN2	2673	f	2012-05-18	50	7.14	4	431	2012-07-07	stool	1.39e+09	1.45e+08	1.45e+08	17	103.030303030303	10	FALSE	9.14301480056654
IN2_2673	IN2-2673-D5	DA01134	IN2	2673	f	2012-05-18	51	7.29	5	431	2012-07-08	stool	1.45e+08	16250000	16250000	16.5	100	10	FALSE	8.16136800523011
IN2_2673	IN2-2673-D6	DA01134	IN2	2673	f	2012-05-18	52	7.43	6	431	2012-07-09	stool	16250000	1.1e+09	1.1e+09	17.1	103.636363636364	10	FALSE	7.21085339204071
IN2_2673	IN2-2673-D7	DA01134	IN2	2673	f	2012-05-18	53	7.57	7	431	2012-07-10	stool	1.1e+09	153500000	153500000	16.4	99.3939393939394	10	FALSE	9.04139268555304
IN2_2673	IN2-2673-D8	DA01134	IN2	2673	f	2012-05-18	54	7.71	8	431	2012-07-11	stool	153500000	169500000	169500000	15.5	93.9393939393939	10	FALSE	8.18610838264249
IN3_2318	IN3-2318-D0	DA00953	IN3	2318	f	2012-05-18	60	8.57	0	431	2012-07-17	stool	0	0	0	23.8	100	10	FALSE	0
IN3_2318	IN3-2318-D1	DA00953	IN3	2318	f	2012-05-18	61	8.71	1	431	2012-07-18	stool	0	1e+05	1e+05	21	88.2352941176471	10	FALSE	0
IN3_2318	IN3-2318-D10	DA00953	IN3	2318	f	2012-05-18	70	10	10	431	2012-07-27	stool	8e+06	NA	NA	21.2	89.0756302521008	10	FALSE	6.90309004127875
IN3_2318	IN3-2318-D2	DA00953	IN3	2318	f	2012-05-18	62	8.86	2	431	2012-07-19	stool	1e+05	0	0	21	88.2352941176471	10	FALSE	5.0000043429231
IN3_2318	IN3-2318-D3	DA00953	IN3	2318	f	2012-05-18	63	9	3	431	2012-07-20	stool	0	NA	NA	21.5	90.3361344537815	10	FALSE	0
IN3_2318	IN3-2318-D5	DA00953	IN3	2318	f	2012-05-18	65	9.29	5	431	2012-07-22	stool	2.5e+07	63500000	63500000	20	84.0336134453782	10	FALSE	7.39794002604382
IN3_2318	IN3-2318-D6	DA00953	IN3	2318	f	2012-05-18	66	9.43	6	431	2012-07-23	stool	63500000	NA	NA	21.3	89.4957983193277	10	FALSE	7.80277373213126
IN3_2318	IN3-2318-D8	DA00953	IN3	2318	f	2012-05-18	68	9.71	8	431	2012-07-25	stool	73500000	3.2e+08	3.2e+08	21	88.2352941176471	10	FALSE	7.86628734499296
IN3_2318	IN3-2318-D9	DA00953	IN3	2318	f	2012-05-18	69	9.86	9	431	2012-07-26	stool	3.2e+08	8e+06	8e+06	21	88.2352941176471	10	FALSE	8.50514997967708
IN3_2336	IN3-2336-D0	DA00953	IN3	2336	f	2012-05-18	60	8.57	0	431	2012-07-17	stool	0	0	0	22.8	100	10	FALSE	0
IN3_2336	IN3-2336-D1	DA00953	IN3	2336	f	2012-05-18	61	8.71	1	431	2012-07-18	stool	0	140000	140000	20	87.719298245614	10	FALSE	0
IN3_2336	IN3-2336-D10	DA00953	IN3	2336	f	2012-05-18	70	10	10	431	2012-07-27	stool	2500000	NA	NA	20.8	91.2280701754386	10	FALSE	6.3979401823898
IN3_2336	IN3-2336-D2	DA00953	IN3	2336	f	2012-05-18	62	8.86	2	431	2012-07-19	stool	140000	6900	6900	21.5	94.2982456140351	10	FALSE	5.1461311377706
IN3_2336	IN3-2336-D3	DA00953	IN3	2336	f	2012-05-18	63	9	3	431	2012-07-20	stool	6900	NA	NA	22.2	97.3684210526316	10	FALSE	3.838912027406
IN3_2336	IN3-2336-D5	DA00953	IN3	2336	f	2012-05-18	65	9.29	5	431	2012-07-22	stool	2.3e+07	62500000	62500000	21	92.1052631578947	10	FALSE	7.36172785489996
IN3_2336	IN3-2336-D6	DA00953	IN3	2336	f	2012-05-18	66	9.43	6	431	2012-07-23	stool	62500000	350000	350000	22	96.4912280701755	10	FALSE	7.79588002429279
IN3_2336	IN3-2336-D7	DA00953	IN3	2336	f	2012-05-18	67	9.57	7	431	2012-07-24	stool	350000	57100000	57100000	21.8	95.6140350877193	10	FALSE	5.54406928518988
IN3_2336	IN3-2336-D8	DA00953	IN3	2336	f	2012-05-18	68	9.71	8	431	2012-07-25	stool	57100000	2e+08	2e+08	20.6	90.3508771929824	10	FALSE	7.75663611585171
IN3_2336	IN3-2336-D9	DA00953	IN3	2336	f	2012-05-18	69	9.86	9	431	2012-07-26	stool	2e+08	2500000	2500000	20.9	91.6666666666667	10	FALSE	8.30102999783545
IN3_NT	IN3-NT-D0	DA00953	IN3	NT	f	2012-05-18	60	8.57	0	431	2012-07-17	stool	0	0	0	22.2	100	10	FALSE	0
IN3_NT	IN3-NT-D1	DA00953	IN3	NT	f	2012-05-18	61	8.71	1	431	2012-07-18	stool	0	0	0	18.5	83.3333333333333	10	FALSE	0
IN3_NT	IN3-NT-D10	DA00953	IN3	NT	f	2012-05-18	70	10	10	431	2012-07-27	stool	3e+06	NA	NA	19.7	88.7387387387387	10	FALSE	6.47712139948447
IN3_NT	IN3-NT-D2	DA00953	IN3	NT	f	2012-05-18	62	8.86	2	431	2012-07-19	stool	0	2000	2000	18.1	81.5315315315315	10	FALSE	0
IN3_NT	IN3-NT-D3	DA00953	IN3	NT	f	2012-05-18	63	9	3	431	2012-07-20	stool	2000	3e+06	3e+06	19.5	87.8378378378378	10	FALSE	3.30124708863621
IN3_NT	IN3-NT-D4	DA00953	IN3	NT	f	2012-05-18	64	9.14	4	431	2012-07-21	stool	3e+06	2e+08	2e+08	19	85.5855855855856	10	FALSE	6.47712139948447
IN3_NT	IN3-NT-D5	DA00953	IN3	NT	f	2012-05-18	65	9.29	5	431	2012-07-22	stool	2e+08	6.5e+07	6.5e+07	18.5	83.3333333333333	10	FALSE	8.30102999783545
IN3_NT	IN3-NT-D6	DA00953	IN3	NT	f	2012-05-18	66	9.43	6	431	2012-07-23	stool	6.5e+07	2200000	2200000	19.4	87.3873873873874	10	FALSE	7.81291336332431
